year,month,tmin,tmax,ppt
1895,9,0.4783852446144896,12.112737682999157,35.32881150480178
1895,10,-4.1230983440993265,9.134696718122136,22.341745926464192
1895,11,-10.055950797972134,-1.4428606498986483,52.14863924120293
1895,12,-13.02835244819766,-4.577786897538138,99.93865568129745
1896,1,-12.423352448666682,-1.7700655733494726,158.37852457703136
1896,2,-10.497155758201098,-0.10318852536624555,46.775926371089724
1896,3,-12.353336068450425,-1.5218360603130503,60.60476239001167
1896,4,-8.127040985177777,3.0984016358852386,60.206483278118206
1896,5,-3.6798196652385062,6.488901648365084,98.652934183839875
1896,6,1.4307868845577612,17.52013934244875,40.16983596614149
1896,7,6.5974754016907475,20.48348369754729,41.623245934971045
1896,8,5.200811479912429,19.368024536820705,29.204459143466636
1896,9,0.34722950584331497,12.111721296779443,74.67330351032194
1896,10,-4.079999999921829,8.593909830343527,30.02240167680333
1896,11,-13.778532813807002,-3.960475395204592,159.3703685823034
1896,12,-7.872614778456142,-0.6180573796441193,79.15018026555177
1897,1,-14.162868820252964,-4.446032787932725,37.47231128567554
1897,2,-13.809999985773056,-3.7247377106400794,149.5795578565754
1897,3,-15.380983587171212,-3.914975406082926,103.94209830487365
1897,4,-6.393942633979632,5.833663936521186,26.899106432179934
1897,5,0.48148360851480315,15.649377033358713,30.402090228971893
1897,6,1.5355983719107562,14.877500018135446,111.61436836055063
1897,7,4.065499999484078,18.77295081341853,46.20636863395816
1897,8,5.6517950921762194,21.431450734372998,11.722778675986117
1897,9,1.8692541023502585,15.858196790101099,37.88839344900165
1897,10,-2.8933688520652336,7.043336039683859,43.42609833107619
1897,11,-8.697516390534696,0.06949180788284194,98.6185327123424
1897,12,-12.757401642252185,-4.806786882095649,97.98823763112557
1898,1,-16.013303178255672,-5.6621475532406675,88.89697537656693
1898,2,-11.614016435185416,-0.5572131144075636,58.31473752318837
1898,3,-14.960450797784526,-3.068385249492328,54.696090010345955
1898,4,-6.000540953434883,7.454229474067688,27.146057519756386
1898,5,-2.331598361297587,8.720811507740956,139.31554131429704
1898,6,1.4881885268755997,15.625745906204475,98.5378936392362
1898,7,4.445163941774212,20.370762309090033,43.620819670255074
1898,8,5.7678934179368575,21.59910655412518,19.687352500978065
1898,9,-0.035803281090443055,14.651983659775532,21.81193448676438
1898,10,-5.069942613605594,4.301901630690839,37.02652470010226
1898,11,-10.609221360722525,-2.6352623074819324,92.08727048655021
1898,12,-15.143991845553035,-5.499745875658072,44.81247552496488
1899,1,-12.59467212098544,-4.050655717976757,123.20162297858565
1899,2,-18.264106617599236,-8.36612295909006,77.97291807268483
1899,3,-13.278967161647609,-1.6143606523868685,69.14489339609617
1899,4,-7.4182540569149085,4.677180337124183,62.10833604218528
1899,5,-3.6236803137132387,7.784737700321635,85.70202480378698
1899,6,0.6182131096558476,14.629344244472316,52.70685285036681
1899,7,4.360967204219005,21.365598365908763,35.937942547876325
1899,8,2.612172119197299,17.286770461035555,31.838122860330056
1899,9,0.17758197345022675,16.281491842426238,26.815590256550266
1899,10,-4.354795084624993,4.6537049285701055,74.41227049905743
1899,11,-6.478295072668891,3.5519098668801994,77.42194284376554
1899,12,-12.664934439737289,-3.6769508225995975,56.218409694609065
1900,1,-11.429409914329405,-0.8287131190681669,46.72298347754559
1900,2,-15.002180314454876,-3.3957868978594923,64.38757357050156
1900,3,-8.79317217576699,3.696393435820937,49.310245678073116
1900,4,-5.26450819607641,6.693360649171422,109.55194245010127
1900,5,-1.3106229548346338,12.809270514816534,70.04487705230713
1900,6,2.8120655686151785,19.677098469656023,18.693606611158046
1900,7,3.126172136698589,20.178311535569485,16.806327823732722
1900,8,3.267959007962806,18.677270459347085,22.655377094862885
1900,9,-0.14503279074904443,12.691573783999583,48.66577872291939
1900,10,-2.8994098370360426,7.1652131354222535,68.50967228998904
1900,11,-9.13232790055822,1.0872295045057223,122.56870494905064
1900,12,-9.952860677828554,-1.1546721381333758,50.29771303348861
1901,1,-12.369188523683391,-2.70006556844064,101.0813116245582
1901,2,-14.632655730012988,-3.669032783491811,91.51658225450355
1901,3,-11.323877055136885,0.5969754102731462,58.95658991766758
1901,4,-7.799540982871758,5.337688526169198,61.61256565031458
1901,5,0.02172950373153388,13.575434426792333,155.10485305160773
1901,6,-0.5131229486805006,12.707737672524374,95.32536874051956
1901,7,6.156491803341225,22.96013933713319,15.607491879189599
1901,8,5.599229501896216,20.846188529593043,27.273204963715354
1901,9,-0.7061147455328349,11.35544261776033,49.3041232062168
1901,10,-1.3714508123573708,10.501073759110248,31.437901637593253
1901,11,-7.001975422999901,3.2456065616646743,52.6008196424265
1901,12,-11.478598371880954,-2.702081968847542,62.15467202858846
1902,1,-14.79740976114742,-4.459803289565884,38.88213928410263
1902,2,-10.191999990431988,-0.1850573801603468,96.24627868464738
1902,3,-12.5166639460892,-0.8969098403439176,68.93958986000935
1902,4,-7.444139321319394,5.122983600272508,49.980483664840946
1902,5,-1.9322049167068267,11.323073777996125,92.69154114019678
1902,6,0.20585246075738717,15.332418050922332,62.25423795668806
1902,7,2.366729502428749,17.853327868414706,43.062688483566525
1902,8,3.121680341783116,19.453147567686486,16.441713094711304
1902,9,-0.9425655780970813,13.923073776432723,19.90734427092505
1902,10,-3.9157049141702096,9.225295035565484,16.063008261508628
1902,11,-9.537754074471898,-0.29348360734884893,128.94547531252996
1902,12,-12.82355742767209,-3.697090162116974,107.99591813321979
1903,1,-12.362106530392756,-2.994303277861632,171.23454125201116
1903,2,-19.351499971796255,-6.614573768660669,18.62277871272603
1903,3,-12.91627866713727,0.09013934497965949,64.8459590692989
1903,4,-8.485893430279905,4.372098358928181,50.06358199823099
1903,5,-3.9363360634592706,9.083090164622325,78.65508182713242
1903,6,1.7291065589906485,16.472065503480007,53.806574024137916
1903,7,2.8518278772683163,18.166852528931663,57.261680431053286
1903,8,3.02513935123799,19.721204960932496,18.409131128279892
1903,9,-1.0419180364515952,11.585983635949308,50.372303134105245
1903,10,-3.439844264053418,9.749008174802437,45.28427876019086
1903,11,-10.076737681373222,0.9544590158449089,106.26345900238536
1903,12,-11.791229584177987,-2.33060656359694,42.840860812390424
1904,1,-13.549827845370181,-3.960778675171868,66.14108215394565
1904,2,-12.488778696685541,-2.9656967294142875,133.1262877417392
1904,3,-12.23018033387231,-1.3576557330145937,204.55447450231338
1904,4,-7.815647533438247,7.2532213007817505,49.64095892671678
1904,5,-2.8631885190662314,10.218188516429212,59.1815493380437
1904,6,-0.5316311473210086,16.10233607057665,40.119647573252195
1904,7,3.3572622935486116,19.285885216759855,43.031360720024736
1904,8,4.610557381246912,20.307926295233553,34.92627040284578
1904,9,-0.12554098543573644,16.07477045840904,10.703762296770439
1904,10,-3.494122949657869,9.719598359748966,40.31717234752218
1904,11,-8.50450819046771,6.550237722084171,20.336171972947053
1904,12,-12.462877023415487,-1.7006229542035494,75.86791790508838
1905,1,-12.451442648152836,-3.7489344331084706,44.168672053540334
1905,2,-16.862754040077085,-3.2878606603709892,25.453639229790113
1905,3,-9.063270521945642,3.472278684072317,101.7741063540099
1905,4,-6.39644264271025,6.281385245870374,81.90836046562819
1905,5,-3.8162868863246486,7.838672161102295,107.72891000841484
1905,6,-0.39072951207273215,14.02237708451318,97.79822108784658
1905,7,3.522549182405606,20.104516302953,35.17826235880617
1905,8,4.413737704763646,20.57552472098929,28.311286909658396
1905,9,0.791475413916785,16.344024658203125,38.46634427054985
1905,10,-6.596827859761284,4.868967235088348,61.266385469280316
1905,11,-9.93023768604779,3.042827877261845,38.579123059257135
1905,12,-14.699762363902854,-3.975213118508213,52.796253915692965
1906,1,-12.820368860588697,-2.812106545678661,113.85695915534848
1906,2,-11.842581944387469,-1.3172622951764805,69.5976148980563
1906,3,-15.170811465529148,-0.8777049225068001,76.54147560870061
1906,4,-7.137704923504692,6.971598357450768,47.73257383753042
1906,5,-2.1330573722475874,9.485729491124388,134.80576161869237
1906,6,-0.4444262348115444,12.73590979810621,62.035745526923506
1906,7,3.983090166796429,21.087934384580517,22.587352477624762
1906,8,4.2606721232171925,19.15069673882156,60.40847518795825
1906,9,0.3871557314376385,15.37915572963777,25.265155690615295
1906,10,-4.045868844770995,8.869491792116008,40.821024582034234
1906,11,-10.776573747885031,-0.0048934377016133955,75.80781980420727
1906,12,-9.713393500593844,-0.19655737828951855,119.65098360718272
1907,1,-17.31601638481265,-6.428844248662229,126.29642608517504
1907,2,-10.65645902274085,1.3821311478205327,76.87940955552897
1907,3,-8.601196715089142,0.533491806127131,159.98696711806002
1907,4,-8.497631162893574,4.19179509012181,45.996245900138476
1907,5,-3.9184672142394237,8.735729530209403,83.97951604499193
1907,6,0.08354098768141277,11.698024562147799,105.30663124459687
1907,7,3.1660655573025696,18.40372133255005,60.230950824549936
1907,8,2.6632377027121716,17.367868876848064,50.7731966581501
1907,9,-0.5926885248360318,13.931499973672338,35.12095069885254
1907,10,-3.1856393389571784,11.514155747460538,33.636180322678364
1907,11,-9.185696695671705,2.333040985782615,37.146278725295744
1907,12,-12.695098388390463,-2.4454918104666667,96.62068038690282
1908,1,-14.649237632751465,-2.290360655696665,69.37151596976109
1908,2,-13.890008148599842,-0.928696720815095,47.9642294899362
1908,3,-12.185000024858066,1.0144344278092146,85.34721319792703
1908,4,-5.9631229534012355,8.195811463184045,54.06863108619316
1908,5,-2.6267213147194663,8.21603280599,213.93725529655083
1908,6,0.5708606547683657,11.805983574664006,108.20623779296875
1908,7,6.129754107506548,20.764606522732095,30.591967176218503
1908,8,3.3707786964588475,17.73549176825852,48.61640959098691
1908,9,0.26840164318306603,14.838696714307442,52.8270574475898
1908,10,-4.25689345060802,5.420803265493423,103.54628716140498
1908,11,-9.376172118499634,2.205434429169191,38.57064746637813
1908,12,-12.729721350748031,-3.747819678705247,69.58292645313702
1909,1,-13.428852464331957,-3.393852446380942,178.9923607247775
1909,2,-13.481696730754418,-3.041901654518041,130.31279481043578
1909,3,-11.905877050806263,0.7039098363812486,52.523467048269794
1909,4,-9.971762254589896,2.2229672110349443,50.95802444708151
1909,5,-3.7691065462642026,8.16037706078076,82.74774582659612
1909,6,2.3935491843301744,15.62847541590206,70.18621302432702
1909,7,4.489229512019236,19.6809344369857,61.780950905846744
1909,8,4.193901631675783,20.52863932437584,29.44915574300485
1909,9,1.4076393392761475,13.045508173645521,85.95236055968239
1909,10,-4.395737722271781,8.230868882820255,38.877016395818984
1909,11,-7.210081981830909,2.0252786870496196,163.34315706471926
1909,12,-17.01454098498235,-7.539975402785128,60.91156517091342
1910,1,-16.139459023710156,-5.491655752307079,108.98578740729661
1910,2,-17.392786854603248,-5.1912540920445185,107.6536716711326
1910,3,-7.283975427267981,6.554729502709185,44.73862299371938
1910,4,-5.464590154710362,10.473950855067518,59.64781976137002
1910,5,-2.9621229533900024,11.894336098530253,80.10818875422245
1910,6,0.43287705419371497,17.74181971784498,25.971131076578235
1910,7,4.954729517952338,21.81793450527504,29.069893442216458
1910,8,1.141213112861896,19.521909760647134,13.419729461679694
1910,9,0.16576229316777838,14.609131156421098,56.04333596151384
1910,10,-4.107360662129081,10.1501311083309,71.75550001175675
1910,11,-8.829131165488823,1.5288278786083835,129.12941701294943
1910,12,-12.500237699414862,-2.0377950803491243,69.24420537714096
1911,1,-13.821672111261087,-3.491385241145971,157.77595101028191
1911,2,-18.337991816098572,-5.060311474516743,39.73858202480878
1911,3,-11.326877050712461,2.9920000181395983,58.24128694221621
1911,4,-8.369016390354908,4.233090168139974,63.64420490577573
1911,5,-3.6124918006482667,9.464541009215058,112.07279514875572
1911,6,2.461836068356623,15.75054919915121,105.53949243514266
1911,7,3.370581969863077,19.143147562370924,21.32531969664527
1911,8,1.5736721387041395,18.591508200911225,22.644106555180464
1911,9,-0.9822622967548068,13.031999978862824,60.78693453991999
1911,10,-5.943352463304021,6.352540989391141,58.05482775266053
1911,11,-12.797541000803966,-2.20568030898566,112.33403324690023
1911,12,-15.683155747710678,-5.207508214581453,48.23001609864781
1912,1,-13.724491815097998,-3.643180331734362,104.63954930227315
1912,2,-13.200213092272397,-2.0295409777613944,69.06285271879106
1912,3,-15.926376979859146,-1.4662704866868035,88.8856885315942
1912,4,-8.314360644485127,4.180770498379821,107.0332541231249
1912,5,-4.01678689092886,9.134524622901543,97.59043471539606
1912,6,0.7345737729442956,15.793057379175403,49.6429425067589
1912,7,3.05050820209941,17.387868857774578,72.50888518036388
1912,8,2.7527131159469236,16.889426231384277,63.22790974476298
1912,9,-2.400967204851693,9.539860623781795,55.53281150880407
1912,10,-5.4383852403672,5.20744261585298,71.84440187548027
1912,11,-7.732827878389203,1.6346229510229138,57.16589335144542
1912,12,-14.158541018845604,-3.61322130311708,83.73120522889931
1913,1,-16.334942661347938,-5.748049197626895,140.17218094184744
1913,2,-17.952475383633473,-5.375590188581437,34.599335987059796
1913,3,-11.983409826872778,-1.589844269158899,130.62199129823773
1913,4,-7.848237735326173,6.810770503810194,55.27859013979552
1913,5,-2.441819663785519,11.006836023487029,79.93145060930095
1913,6,1.407622952876825,15.088926190235576,109.6148196986464
1913,7,3.5382622951855427,17.615836010604607,80.689401845463
1913,8,4.2209016358266105,20.107147482574966,25.4130901586814
1913,9,-0.6929344292272058,14.457434404091757,42.880713040711456
1913,10,-6.765106514340539,4.880303273435497,78.11485209230517
1913,11,-8.763499992792722,1.9885819650820042,100.36591800314484
1913,12,-15.890352495381089,-2.6951311526850597,43.5190327871041
1914,1,-11.355213079296172,-1.5645245920072817,127.51984413334583
1914,2,-14.70995897543235,-2.8284180351975756,82.86809858728627
1914,3,-11.919385229954953,3.1653770568673725,51.17623774731745
1914,4,-5.765237693109963,6.103172134180537,82.50276246618054
1914,5,-2.613754086089549,12.71838521175697,59.793385302434196
1914,6,0.3170901698777898,14.086942586742463,98.32699181603603
1914,7,5.045590181819729,20.68509017444048,30.25652461755471
1914,8,2.679754100190323,20.100557421074537,7.829163909813422
1914,9,-1.3178852425857654,14.139237779085754,72.89283605481758
1914,10,-2.966950811323574,8.352303317335785,78.23631944812712
1914,11,-9.512598350399832,4.970393427815593,34.385491793272955
1914,12,-17.68540978822552,-5.541385248059132,24.41345897268077
1915,1,-15.367983700799162,-3.878901641205198,60.398188598820425
1915,2,-11.183557369669932,0.45917212844398775,61.05123785284702
1915,3,-11.146024612129715,3.1376311457486947,38.488983646768055
1915,4,-4.350491813948896,10.310041032853674,52.65900824499913
1915,5,-3.1501639223672804,8.29972131916734,135.59998352801213
1915,6,-1.6797131147296718,12.409713072854965,89.90554093532874
1915,7,2.6238934359223154,17.592688521400827,71.82580330332773
1915,8,4.195237702033562,20.75709838554507,34.24320484184827
1915,9,-0.12310655467349532,11.483467207580315,88.48866428312711
1915,10,-4.373713113184346,10.365016362706168,25.313819750410605
1915,11,-9.383147536731157,0.3204180324377617,107.68348360843342
1915,12,-12.482631143976429,-2.896270491885113,93.50381142975851
1916,1,-20.050188572680366,-9.560221316384489,141.85395863017092
1916,2,-13.827434461624893,-1.2065573781423395,123.65374540110098
1916,3,-7.856385260331826,3.3239344241189177,131.61582746662077
1916,4,-6.2935983631454535,6.337786864061823,58.234459189117935
1916,5,-4.996081970265653,7.346598357450767,95.47148379341499
1916,6,-1.4180327793735945,14.489032776629339,86.58692631956009
1916,7,3.562672147496802,20.007524615428487,45.09521329598348
1916,8,2.171655729596243,18.930926260400987,35.6237214276048
1916,9,-1.6933442710853028,14.69822127701806,36.873647658551306
1916,10,-5.197098352870003,5.381057402149573,74.30603296248641
1916,11,-13.775122978648204,-1.0772622921160562,59.566106858800666
1916,12,-16.709860653173727,-6.693426214524957,117.97269691404749
1917,1,-17.788549219975707,-6.776245879345252,81.67195098908219
1917,2,-15.661540938205407,-3.54868853715111,108.4971067866341
1917,3,-17.13795898781448,-3.501459024357991,95.47277875806463
1917,4,-9.377024597808962,1.5331147435564012,104.40182842192104
1917,5,-3.885565561471416,7.3483196692388555,102.1343198369761
1917,6,-1.0673114727938287,13.839360682690728,46.996835919677245
1917,7,5.4885328050519595,22.320631074123696,14.861778741488685
1917,8,2.9812376973081802,19.637213058159,16.93722952389327
1917,9,0.7027950773901137,15.174131205824557,74.66115554434353
1917,10,-5.828286889635147,8.267319677306002,13.600909771943527
1917,11,-6.944885242180746,5.39930327896212,53.23898351387897
1917,12,-8.204139344027787,-0.32352459491764934,136.15645840128923
1918,1,-13.508262278603727,-4.102237714332392,121.23041812709118
1918,2,-15.565254086353738,-2.8342213235551226,99.07063917253839
1918,3,-10.070663897717585,3.2685737738416325,81.81397538106951
1918,4,-8.578303250133013,3.642942633846253,50.71602457077776
1918,5,-4.4583770505717535,8.8590000418366,71.3934507291825
1918,6,3.459114755763382,19.11089352310681,44.31828694265398
1918,7,4.738483622670174,19.294311585973524,59.37668858199824
1918,8,3.0179262234539284,17.50918035038182,45.44790167886702
1918,9,0.78300820050578,14.457696742698792,64.03047530377498
1918,10,-2.148877041872407,8.77572136237973,97.5192702246494
1918,11,-10.639319695410183,-0.5946967227443619,32.011106616160916
1918,12,-12.556663927484731,-1.905704921325211,41.33020482297804
1919,1,-13.146401659387058,-0.3248934474063769,61.14621311523878
1919,2,-14.356778668575599,-3.474844248812706,139.70382759219308
1919,3,-12.219073795881428,2.4705983628747896,90.7687784882843
1919,4,-6.821770496544292,7.011770504419921,52.883270420011904
1919,5,-3.0168770358699275,12.858319673381867,36.27446716339861
1919,6,1.4766065489546565,19.427786920891435,8.907311453438195
1919,7,5.153491811674148,22.864483598802913,12.827827850326159
1919,8,4.988901616119948,21.0566966885426,13.904540945271977
1919,9,1.03419672094713,14.914344279492486,54.235926252896675
1919,10,-8.212155701684171,1.7363032819550521,90.14454119322731
1919,11,-12.674024628811194,-2.265557370774568,77.37468864878664
1919,12,-17.07231969520694,-5.40238525046677,56.73973810477337
1920,1,-12.349737737999588,-2.197540981015648,55.681000060722496
1920,2,-13.265336044499131,-0.742901641967111,28.492139284728
1920,3,-12.824967177187808,-0.8221065535469639,140.05901677491232
1920,4,-9.96844261298414,0.9418770485656848,137.88540918318952
1920,5,-3.8832705057546746,9.00197539954889,69.2058198803761
1920,6,-0.8408606584664794,14.198393383964163,59.366762012731854
1920,7,4.415401642439797,21.17456548722064,28.04402464725932
1920,8,4.074286890811608,19.422319763996562,43.67648363895104
1920,9,0.6731393404589354,13.423893482958684,61.76847559506777
1920,10,-4.185918049398259,5.063737710968393,80.67901626962129
1920,11,-10.134639325689099,-0.9061885270610702,88.20445059166579
1920,12,-12.660549218537376,-3.3722622922209435,121.41081138517039
1921,1,-11.665950829865503,-2.4399672051372594,114.56213110001359
1921,2,-13.270483591517465,-0.3119344249001291,75.73420465969652
1921,3,-10.013147541734037,2.350311470385946,73.97171319117314
1921,4,-8.680647552013397,4.008581978375794,76.77272174397453
1921,5,-2.5761803271951242,10.100754096859792,75.03729518515166
1921,6,2.38519671861632,16.702000016071757,47.87416398720663
1921,7,4.182163928375869,20.73011481175657,32.53756555182034
1921,8,3.498081964547517,19.968975379818776,37.21843451359232
1921,9,-1.941590157016867,11.8920410187518,41.02135262723829
1921,10,-3.644106538630412,11.735983606244696,32.677778642685695
1921,11,-8.798368848738125,2.0827704880264437,96.84278664823442
1921,12,-13.42034429800315,-2.360172133175199,110.84642607266787
1922,1,-18.668090108965266,-7.921565583494845,81.70735241936853
1922,2,-17.884696702488135,-6.193106561410622,127.25038503427974
1922,3,-13.852655770348722,-1.0638852471974285,72.92766367802855
1922,4,-9.342008176397107,2.46442623623479,83.72728660458424
1922,5,-2.402139341367073,9.770245899919605,69.06130337324299
1922,6,1.7582786940496238,18.523196744137124,47.629377177504246
1922,7,4.505918045512966,19.938598304498395,52.02532782710966
1922,8,6.005786895751953,20.719680285844646,64.6699752651277
1922,9,0.3680245894786035,17.691131177495738,26.299631013977727
1922,10,-4.391885233218554,10.228557395153357,29.055926205681967
1922,11,-11.728655733045985,-0.5741147464446621,37.70154090005843
1922,12,-14.337918015777086,-4.6509590041442,121.88312261612687
1923,1,-11.211655734015292,-2.0190163926511513,143.6234179793811
1923,2,-18.104475482565455,-3.8776721096918236,50.05021314151951
1923,3,-15.16091805598775,-0.8793606471697822,94.51290183770853
1923,4,-8.169885271885354,4.994885258987301,117.79489320223449
1923,5,-2.679762279889623,10.563672143904888,80.23137742964948
1923,6,1.560844266222271,13.817606644552262,102.30204932416073
1923,7,7.202483611028701,21.140918012525212,49.61643453504219
1923,8,3.6498442507181013,18.7424262078082,51.828565378658105
1923,9,1.2095491797510594,15.28185241730487,41.94854099242415
1923,10,-5.004245905358284,4.9603852492864,75.6234100842085
1923,11,-9.192770526057382,2.583573770785672,50.07340153709786
1923,12,-15.35835241098873,-3.505065562783695,93.79461422904595
1924,1,-17.488418024094376,-5.66113934213998,53.65887700534259
1924,2,-11.296868846064706,1.199163939285694,65.2617379016564
1924,3,-14.691901617362854,-2.07386065723344,55.71334446453656
1924,4,-8.295557377768343,4.803557381278177,57.754262033056044
1924,5,-3.5053688401631162,12.292762334229513,21.781336084741056
1924,6,-0.4987704924424179,15.690229525331592,47.95986874377143
1924,7,3.938598373874288,20.46992630255027,44.88545904003206
1924,8,2.493114751992655,20.01485237528066,17.339450855724145
1924,9,-0.4242541014701571,14.163344219082694,48.4045985956661
1924,10,-2.830188520313775,6.709172139402295,110.69044269499233
1924,11,-9.93402461145745,0.8627623002060127,95.83796727852743
1924,12,-18.02181149310753,-7.057114767246558,99.31804897746103
1925,1,-12.400204951645897,-3.4038278790282424,158.77606578733105
1925,2,-9.77540988023164,0.29083606517743943,140.3925739350866
1925,3,-9.999745849703178,2.8940983698016307,75.32948362631878
1925,4,-5.291532792517397,6.868754136757772,117.78495060029577
1925,5,-1.8898032790080457,12.435540941895033,75.03940969998719
1925,6,1.1155081954784691,14.192672182302006,92.87955753138809
1925,7,5.265729493782169,21.005836049064264,39.367336015232276
1925,8,3.135442635563554,18.328377004529607,50.48586064479391
1925,9,1.552245896859247,13.021590131228088,72.15170503835209
1925,10,-6.686631128436226,4.147450805260021,49.772721446928436
1925,11,-10.189360669401827,0.7052868845172183,79.01413925358506
1925,12,-9.438270475043627,-0.9479672178362695,62.270581980220584
1926,1,-14.287524606360765,-2.9884180406444383,61.10367230118297
1926,2,-9.92586883560556,0.3278442654552575,113.58382767536607
1926,3,-11.490852461486565,2.3456311453072725,24.227114779050233
1926,4,-6.175073777554465,9.206885247934062,58.21081127104214
1926,5,-1.329557376287755,11.77386064998439,79.14648381217583
1926,6,1.535188519685972,17.286541024192438,49.8467788383609
1926,7,5.330032817652968,21.159057398311425,35.811828007463554
1926,8,5.042737696014467,19.061836109786736,62.31422136650711
1926,9,-2.321737714233945,11.213680357229514,66.36438535471432
1926,10,-3.5910082134555603,8.926647553678418,32.96940165269568
1926,11,-6.920286903615857,1.992811481063788,175.79695110633716
1926,12,-13.44600004055461,-3.8847212918469163,79.15795097976435
1927,1,-13.616778725483378,-3.5206803267852202,93.31144249243818
1927,2,-12.53520489911564,-2.055532799041296,144.13199202740785
1927,3,-11.808737715736763,1.4272459075465551,54.323983520757984
1927,4,-8.07080331395884,4.348901633356439,69.14895890970698
1927,5,-3.3425328023121015,7.310590171423114,143.60382843017578
1927,6,2.555721312272744,15.165721299218351,61.22494270762459
1927,7,5.09718851280994,20.197901585062997,34.465450830146914
1927,8,4.085737688863864,17.24203273116565,54.28148344696544
